vw_exporter_name,QUANTITY,UNIT_QUANTITY,PRODUCT_DESCRIPTION,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY,UNIT_QUANTITY
HETERO,9264,PAC,LEVETIRACETAM 750 MG TABS(PACK OF 120 NOS)(1111680 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7974,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML  473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,2400,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 500',PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,21168,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120'S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,5664,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,21120,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120'S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,2400,PAC,LEVETIRACETAM 500MG TABS(PACK OF 500 NOS) (1200000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,5664,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 NOS) (679680 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10464,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60'S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7441920,NOS,LEVETIRACETAM 500MG TABS (62016X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,5040,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,2064,PAC,LEVETIRACETAM 500 MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,21072,PAC,LEVETIRACETAM 500 MG TABS  (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,2223,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML  473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,10272,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6720,PAC,LEVETIRACETAM 750 MG TABS( PACK OF 120 N OS)(806400 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,3978,PAC,LEVETIRACETAM ORAL SOLUTION 473ML LEVETI RACETAM 100MG/ML SOLUTION (3978 SOLUTION S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,21072,PAC,LEVETIRACETAM 500 MG TABS(PACK OF 120 NOS) (2528640 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8592,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120NO,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,12144,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 NOS) (1457280 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,12144,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,2928,PAC,LEVETIRACETAM 500MG TABS(2928 PACKS)(146 4000 TABS)(500'S PACKS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,42036,PAC,LEVETIRACETAM 1000MG TABS (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7488,PAC,LEVETIRACETAM 500 MG TABS(500 S PACKS)(M EIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,720,PAC,LEVETIRACETAM 750MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9504,PAC,LEVETIRACETAM 500 MG TABS(PACK OF 120 NO S) (1140480 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,26772,PAC,LEVETIRACETAM 750MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,13872,PAC,LEVETIRACETAM 750 MG TABS(PACK OF 120 NO S)((1 664 640 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7893,PAC,LEVETIRACETAMORALSOLUTION 100MG/ML 473ML LEVETIRACETAM 100 MG/ML SOLUTION(1 S PA CK) (MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7965,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML  47 3ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,8046,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML) LEVETIRACETAM 100 MG/ML SOLUTION(1 S PAC K)(MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8046,PAC,LEVETIRACETAMORALSOLUTION 100 MG/ML(473 ML) LEVETIRACETAM 100 MG/ML SOLUTION (80 46 SOLUTION) ( 1'S  PACK ),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8004,PAC,LEVETIRACETAMORAL SOLUTION 100MG/ML(473M L) LEVETIRACETAM 100MG /ML SOLUTION,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10272,NOS,LEVETIRACETAM 250 MG TABS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,8070,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML(473 ML) LEVETIRACETAM 100MG/ML SOLUTION (MEI S SL NO :1813),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,21024,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10488,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,3456,PAC,LEVETIRACETAM 750MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9264,PAC,LEVETIRACETAM 750 MG TABS(120 S PACKS)(MEIS APPENDIX 3B SL.NO:1813),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1692,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,21168,PAC,LEVETIRACETAM 500 MG TABS ( PACK OF 120,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6144,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10320,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10464,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6864,PAC,LEVETIRACETAM 500 MG TABS (120 S PACKS)(,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,13680,PAC,LEVETIRACETAM 500 MG TABS (120 S PACKS)(,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,14592,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,3924,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML (47,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20784,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7920,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,864,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8034,PAC,LEVETIRACETAMORAL SOLUTION 100MG/ML(473ML),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,4008,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML)LEVETIRACETAM 100 MG/ML SOLUTION(1 S PACK)(MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,12864,PAC,LEVETIRACETAM 750MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9504,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,2304,PAC,LEVETIRACETAM 750 MG TABS(2304 PACKS)(11 52000 TABS)(500'S PACKS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8004,PAC,LEVETIRACETAMORALSOLUTION100MG (473ML) L EVETIRACETAM 100 MG /ML SOLUTION,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,30768,PAC,LEVETIRACETAM 1000MG TABS(60 S PACK)(MEI S APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7950,NOS,LEVETIRACETAM ORALSOLUTION 100MG/ML LEVE TIRACETAM 100 MG/ ML SOLUTION (7950 SOLU TION),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,7944,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML(LEV ETIRACETAM 100 MG/ ML SOLUTION)(1 S PACK )(MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,2445120,NOS,LEVETIRACETAM 500MG TABS (20376X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,7489000,NOS,LEVETIRACETAM 500MG TABS (14978X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,4938000,NOS,LEVETIRACETAM 500MG TABS (9876X500'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,13920,PAC,LEVETIRACETAM 750 MG TABS(120 S PACKS)(MEIS APPENDIX 3B SL.NO:1813),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,31392,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9360,PAC,LEVETIRACETAM 750 MG TABS(PACK OF 120 S) (1123200 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,3984,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML  47 3ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,7986,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML(LEV ETIRACETAM 100 MG/ ML SOLUTION)(1 S PACK )(MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7902,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML LEV ETIRACETAM 100 MG / ML SOLUTION (PACK OF 1 S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8022,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML LEV ETIRACETAM 100 MG/ML SOLUTION(8022 SOLUT ION)(PACK OF 1 S),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,4032,NOS,LEVETIRACETAMORALSOLUTION100MG/ML(473ML) LEVETIRACETAM100MG/ML SOLUTION(PACK OF 1 S)(4032 SOLUTIONS),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,21024,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N OS) (2522880 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20976,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N OS) (2517120 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7902,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (473ML PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,1680,PAC,"LEVETIRACETAM 750 MG TABS(1680 PACKS) (8 40,000 TABS)(500'S PACK)",PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,828,PAC,LEVETIRACETAM 750 MG TABS,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,18624,PAC,LEVETIRACETAM 750 MG TABS(18624 PACKS)(2 234880 TABS)(120'S PACKS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6336,PAC,LEVETIRACETAM 500MG TABS (PACK OF 120 NO S) (760320 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8040,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML) LEVETIRACETAM 100 MG/ML SOLUTION (1 S PA CK)(MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,41760,PAC,LEVETIRACETAM 1000 MG TABS(60 S PACKS)(M EIS APPENDIX 3B SL.NO:1813),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20640,PAC,LEVETIRACETAM 500 MG TABS(120 S PACKS)(M EIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,4976640,NOS,LEVETIRACETAM 500MG TABS (41472X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,10536,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1651,PAC,LEVETIRACETAM 750MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,4956,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8070,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML (473ML) LEVETIRACETAM 100 MG / ML SOLUTION(1 S PACK) (APPENDIX 3B MEIS SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,3180,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1152,PAC,LEVETIRACETAM 100MG/ML SOLUTION,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,31152,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N OS) (3738240 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9240,PAC,LEVETIRACETAM 750 MG TABS (PACK OF 120 NOS) (1108800 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9312,PAC,LEVETIRACETAM 750 MG TABS (PACK OF 120 NOS)(1117440 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1680,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7938,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML (47,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,9408,PAC,LEVETIRACETAM 750 MG TABS (PACK OF120 NOS)( 1128960 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,5280,PAC,LEVETIRACETAM 250 MG TABS (PACK OF 120'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20256,PAC,LEVETIRACETAM 1000 MG TABS (1 215 360 TABS) PACK OF 60 'S,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9072,PAC,LEVETIRACETAM 750 MG TABS,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,5280,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 NOS)(633600 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,11124,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,8544,PAC,LEVETIRACETAM 750 MG TABS(PACK OF 120 NOS) (1025280 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1008,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1656,PAC,LEVETIRACETAM 500 MG TABS(500 S PACKS)(MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10464,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9408,PAC,LEVETIRACETAM 750 MG TABS (1 128 960 TABS) (PACK OF 120S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,59376,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,16512,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1920,PAC,LEVETIRACETAM 250MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1668,PAC,LEVETIRACETAM 750MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6960,PAC,LEVETIRACETAM 750 MG TABS (PACK OF 120'S),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,4014,NOS,"LEVETIRACETAM ORAL SOLLUTION 100MG/ML, 4",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,20868,PAC,LEVETIRACETAM 750MG TABS,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,9984,PAC,LEVETIRACETAM 250 MG TABS (PACK OF 120 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,13968,PAC,LEVETIRACETAM 750 MG TABS (PACK OF 120 N OS) (1676160 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,21024,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 NOS )(2 522 880 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,11349,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,288,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8088,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML) LEVETIRACETAM 100 MG /ML SOLUTION,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,16236,PAC,LEVETIRACETAM 750 MG TABS(120 S PACKS) ( MEIS APPENDIX 3B SL.NO:1813),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6912,PAC,LEVETIRACETAM 500 MG TABS ( PACK OF 120 NOS) (829440 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20724,PAC,LEVETIRACETAM 500 MG TABS(20724 PACKS)(2 486880 TABS)(120'S PACKS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,15312,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7938,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML  47,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,1200,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 500 NOS) (600000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6432,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 500 NOS) (3216000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,3726,NOS,"LEVETIRACETAM ORAL SOLUTION 100MG/ML, 47",NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,10512,PAC,LEVETIRACETAM 1000MG TABS (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,15312,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 NOS) (1837440 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,5028480,NOS,LEVETIRACETAM 500MG TABS (41904X120'S PACK),NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,3348,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20496,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60 NOS)(1229760 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,2220,PAC,LEVETIRACETAM 750MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,5184,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10560,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10248,PAC,LEVETIRACETAM 250MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10416,PAC,LEVETIRACETAM 500MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,132,PAC,LEVETIRACETAM 750MG TABS (120'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,5064,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 500 NOS) (2532000 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,8592,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120NOS) (1031040 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1476,PAC,LEVETIRACETAM 750MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20976,PAC,LEVETIRACETAM 1000MG TABS (60'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,20904,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60 N OS)(1254240 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,6768,PAC,LEVETIRACETAM 750 MG TABS(PACK OF 120 NO S)(812160 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1257,PAC,LEVETIRACETAM 500MG TABS (500'S PACK),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7983,PAC,LEVETIRACETAMORALSOLUTION100MG/ML(473ML) LEVETIRACETAM 100 MG/ML SOLUTION (1 S PA CK)(MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,17808,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60 N OS)(1068480 TABS),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10368,PAC,LEVETIRACETAM 250 MG TABS (120 S PACKS)( MEIS APPENDIX 3B SL.NO:1799),PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,7992,NOS,LEVETIRACETAM ORAL SOLUTION 100MG/ML 473ML PACK,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS,NOS
HETERO,21024,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120',PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1271,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 500 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,1258,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 500 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10416,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10548,PAC,LEVETIRACETAM 500 MG TABS (PACK OF 120 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,10368,PAC,LEVETIRACETAM 1000 MG TABS (PACK OF 60 N,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
HETERO,459,PAC,LEVETIRACETAM ORAL SOLUTION 100MG/ML (47,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC,PAC
